"","(Intercept)","Tissuetissue: paired normal adjacent"
"PPIL2",4.22668257226822e-135,6.69586427986977e-07
"DPYS",8.75222453831197e-73,0.506587477732368
"RAD51C",3.81624712777911e-92,0.000245340382735393
"WT1",6.39432578736226e-27,0.877705824850133
"ACADL",3.44602561652142e-44,3.64031491835006e-20
"EPHA3",8.21134071566748e-57,0.738954452666116
"UCN",9.07504099525059e-99,0.000235731124104834
"COLQ",1.34220944186595e-62,0.707518765394555
"HMGA1",6.30841455516597e-103,4.61369779944489e-12
"CSNK2A1",2.75728993806456e-68,0.0435592553974516
"LRRC23",6.45950676968184e-52,0.0136388929941037
"KEL",8.54127372155126e-120,0.340299585460788
"PLCH2",1.74769998700905e-131,0.188735921163377
"SLC24A1",1.03737641438879e-101,0.00127706795712811
"HCP5",4.22120659241782e-95,0.00898852400856609
"ADGRB1",8.89994050302858e-145,0.00245330973737579
"PTPRR",2.10331803268359e-30,0.773944284878358
"CTH",2.69312077654368e-54,0.131769998849037
"LRRC37A",1.52481859384576e-55,0.420302470120274
"MATN3",2.75575433995899e-55,0.00134268997553762
"RTEL1",6.62839528982665e-85,0.0052719240759634
"TNXA",2.25981930309116e-61,4.39800893411152e-15
"UGT1A6",4.73393085077302e-32,0.000408259605819488
"ZNF35",6.40181592266559e-103,0.507581050396614
"SLC22A18AS",1.06754428027057e-69,8.0713304094124e-10
"ZBTB6",1.86818245853976e-54,0.576215037746986
"PRKCH",7.21273976418762e-80,1.01106933893025e-07
"CPM",3.52367289145882e-88,0.00046607247086307
"GINS1",2.8745788815756e-59,6.78936374328062e-18
"RAC3",6.35619936106953e-81,3.30049407319375e-08
"ISL1",5.65534885255728e-47,0.0482053520009647
"AFF2",1.03181915320176e-79,0.561037672973919
"SRSF6",8.05238674260616e-39,0.056182293733462
"FUT1",1.19766202202511e-51,1.12787304494296e-15
"H3C10",4.30011949844089e-38,0.000261805824606897
"RNASE2",1.29926534910491e-66,0.70193926853672
"ANKRD7",6.02935075378832e-222,0.255689580343044
"RAB5A",1.26619903135272e-49,0.261538982856316
"EPHA4",1.26713452661656e-64,0.00016240794829195
"EGR3",2.0286032703932e-57,1.48865212848082e-10
"STAT4",4.74012728002514e-75,0.0934572743379473
"BHMT",4.99045581702055e-102,0.301512768590047
"CD33",4.50955314968529e-66,2.40490063910412e-06
"AMPD1",7.13669018917445e-40,0.0210355141237586
"SOX15",1.83875732694585e-47,0.00600811472409784
"LLGL1",2.0888943760162e-107,0.00939135156007831
"CXCR5",7.38221851228661e-65,0.0716846947200695
"ELK3",2.02089328580995e-35,0.0854624800679287
"ADRA2C",2.01134210675305e-114,0.415401010887357
"ASGR2",2.9788592596318e-71,0.187274946604754
"CLPS",4.3699310382245e-186,0.0526197664387076
"MCC",1.1254495834275e-84,0.00117366445990999
"XAF1",9.19157214928505e-67,0.026024434738805
"ADAMDEC1",1.39066852783302e-40,4.94107397129464e-08
"FZD5",6.35237284494006e-73,0.00136641863140705
"RIMS2",5.31921027113901e-82,0.0399224324280333
"PI4KB",2.03214950585781e-155,0.00585768133646159
"LHX2",1.59040504236426e-48,0.0243442744342999
"MOCS3",3.02122819790236e-64,0.0115584821277515
"SLC26A3",1.12264844250931e-288,0.998453894321761
"RHAG",1.122400529186e-288,0.999999999999475
"SCML2",9.07434798173663e-136,0.470846363216135
"IL3RA",3.56797515426022e-99,4.06805774869592e-11
"CHP2",4.15833061851025e-97,0.239344873075145
"CD27",7.81008710035549e-81,1.98858019910691e-07
"CELA3B",5.02837061331047e-93,0.139880032993045
"AGAP2",2.43616925960889e-109,0.0316242751640251
"CYP4F11",1.90898722070359e-36,0.00420637826648591
"RLBP1",1.19353163422742e-116,0.110796164931238
"ABCC2",5.42028537976191e-92,0.155731346276502
"GJB5",1.39674221974678e-35,0.0104612188812999
"PTX3",6.07370590811173e-34,4.23764165803597e-06
"CNBP",8.58189379242183e-151,6.01057338745923e-05
"GDF10",4.44773350309048e-37,3.50414482990397e-25
"APOBEC2",1.52309480957363e-69,0.0469351829225714
"SYT5",2.61585626959704e-168,0.268586272324249
"MAB21L1",5.5599131208481e-286,0.806950030222356
"CLCA2",9.71708616119763e-26,0.0199248807672283
"ARHGAP6",1.46210623708563e-66,1.62826812242963e-21
"ADRB2",7.21639659458586e-68,3.65095936068766e-21
"ADORA3",6.58770188182309e-62,4.65327609498172e-06
"IL13RA2",3.90481816751888e-31,4.6132158048538e-05
"ZNF222",2.35148220858859e-92,2.32788099071129e-05
"BMP6",7.09974368942563e-49,7.16284744194598e-18
"ARG1",1.28171348929616e-18,0.000834716819279852
"PLA2G5",2.78462537769153e-96,0.000530782633651844
"TPPP",6.661531165586e-76,3.69977605485223e-06
"ZNF747",9.38339958889619e-90,0.125110787106672
"ZNF134",9.3264687187808e-107,0.289581695367349
"CRKL",1.73090585406507e-43,0.486347986275759
"CRYBB1",2.05811286492031e-155,0.101138647650474
"MPP3",3.28498963090217e-68,0.0678935076758819
"ZNF623",2.20789659468312e-99,2.69406841292423e-07
"GPR17",1.48926713749948e-261,0.33521452045471
"CDSN",6.03279402322596e-135,0.973413159869386
"HOXC4",5.54323988434874e-86,3.54489116365113e-07
"GH2",1.24216811073085e-165,0.0846203499207671
"RUNDC3A",1.32623868067965e-67,0.419236351266628
"NME5",1.65139504822922e-58,0.00201246985606314
"CEACAM7",2.35662082427567e-86,0.0334682152412151
"ANXA11",4.45439618250753e-153,0.0791495115942721
"MEOX2",2.98393877846491e-53,0.000126426907403708
"RCVRN",5.3049173718049e-166,0.44155840986334
"GRB14",4.12624694705019e-42,4.68455549412726e-09
"CD180",1.45632835485411e-78,8.59222151767791e-07
"CLC",7.42869142571151e-21,8.26549322531593e-07
"CA4",7.94347994263624e-44,4.30043880439114e-33
"CETP",4.15033949654935e-51,4.10786106281963e-05
"SELE",4.09160778677424e-17,1.6862821863316e-06
"CPA2",1.85004491837624e-157,0.190321264044522
"WNT10B",1.47589584950061e-89,1.274634365777e-05
"PLA2G7",3.21018016715456e-69,0.00016528164752138
"OPCML",9.68268308273064e-204,0.241217212245784
"SRPK3",3.74907284891345e-57,6.62101957217178e-07
"EDA",2.10453162815802e-76,0.0513854168576686
"MAGEB2",3.85041025352465e-66,0.0534932624855149
"VAV1",2.53101772231188e-82,0.670095165766921
"RASA3",4.62402597346766e-54,0.201795582130664
"TNFRSF10C",1.09564928481221e-33,0.226280183590542
"LMTK2",1.46189848383023e-141,0.283041933639306
"CST1",3.6081835493534e-50,4.36507186704852e-23
"ZNF507",5.30571790757578e-278,0.561306554121613
"HRG",3.45875624419789e-287,0.804669634781218
"CILP",3.12075081931826e-38,3.29938225920071e-08
"PAX2",2.62185599721806e-283,0.831601288348395
"LHX1",1.27432462760493e-136,0.138827128508195
"KCNN1",5.31630586117639e-154,0.994283975132723
"B4GALT6",2.70630557907861e-165,0.591567830412156
"MMP17",1.46713468487744e-183,0.368582451641898
"LIG4",4.44309819530428e-65,0.00154613855162441
"GPR4",1.4738277696952e-65,1.00114346910193e-11
"NRG1",3.46640859203425e-72,3.77522266144599e-10
"YAF2",4.29031327501198e-61,0.729940658187581
"SPINK1",4.46941868241435e-43,4.50750600574846e-15
"ZNF136",4.25728155506344e-86,0.212338909202934
"KPNA5",2.32083877469942e-41,0.055490453151106
"TM4SF5",2.67072677121787e-44,0.244924176712302
"TIMP4",5.03815311711119e-49,0.892058862441318
"CR1",3.27544956980885e-45,0.10963528869673
"PFKFB4",6.29044617600056e-142,0.731606650911278
"MICB",2.89576918093135e-88,0.165341122873226
"PRKCE",1.8127169952862e-94,0.00252727231750478
"AVPR1A",4.57707291760023e-132,0.927668276659968
"DLG2",2.03132989682743e-73,0.055912187590799
"EGF",3.90045607110488e-48,6.36116146288632e-13
"BLK",2.1119049668188e-65,0.400745563614572
"CPN1",8.37456354618825e-113,0.472223026381572
"CCDC9",3.34793948329347e-124,0.146267517496955
"ST8SIA5",1.19797545475488e-288,0.967463044002258
"PROC",1.12716873146854e-68,0.0175287982786767
"TGM4",1.19129001252252e-208,0.343219677685112
"ZNF239",1.06638590126508e-90,1.39170599123917e-08
"ADH1C",4.43155756301673e-61,0.0885393533826212
"FMO4",7.76214985386304e-97,2.36803652308866e-05
"GPLD1",4.46535452203236e-170,0.512808019198474
"MATK",1.36215589764865e-91,0.00432560349399751
"LEFTY1",5.13167818193222e-33,0.184115504160937
"GCM1",4.23973254013357e-79,0.101507475556553
"PRKCG",4.65672870890097e-186,0.328161623907767
"TLR3",1.40004066956583e-88,0.646333889621869
"PRELID3A",3.98287332147633e-73,0.0145593787759536
"CROCC",7.92618124361124e-102,0.578578627065826
"MICAL2",5.96073638750794e-48,0.7144234549407
"LY6D",3.38171170111048e-35,0.000119097558805278
"P2RY2",6.86106899519875e-62,0.138590970413985
"PTAFR",1.60971281760721e-81,0.00114798798007023
"PRKY",1.79643184070509e-66,0.674280621520216
"CDH18",3.68654890141557e-237,0.335904954599718
"ADCYAP1",3.63439731259802e-122,0.435733480456619
"NPHP1",3.22406324124946e-158,0.324091985534643
"TDGF1",1.26183974705878e-32,0.0509934673541112
"ITIH4",3.75680407601925e-48,0.271875421096519
"PGGT1B",1.78875169128896e-60,0.516018473646988
"HOXA4",1.16905394214216e-82,4.56198057508231e-14
"NTS",8.35285303307897e-22,0.00376099879127802
"SULT2A1",2.0651926861641e-288,0.967161339520871
"HSD3B2",4.74810162772602e-267,0.454857827764122
"IL18",3.85522142946878e-91,0.0894381417622046
"MAP4K1",1.56636332714366e-64,0.0852426794086913
"CTRC",6.49891281709923e-112,0.862275435765122
"FAM155B",7.92319386781368e-57,0.000118960136785827
"PTHLH",3.66684713232055e-26,0.0637381089002327
"TEC",1.74554316159948e-99,0.670709894053797
"NUDT4",1.13593805157789e-94,0.444447635505161
"MYBPH",4.90710499674104e-135,0.198741285013125
"C8A",3.2347692559188e-53,0.0350445163051725
"RYR3",1.79905772064365e-62,0.156897729962175
"FOXD1",1.26924024250885e-36,0.00251642835188458
"TRDMT1",1.03176698859211e-102,3.00832107362864e-06
"CNMD",1.22741147701295e-33,0.00673921827491213
"SPINK2",2.08989135795843e-41,0.000144973022935461
"PLA2G1B",1.28550342750606e-45,1.21728665456536e-06
"GUCY2C",4.89379559933678e-55,0.303800829867644
"HLA-DOA",3.07792612062159e-66,0.447677703254816
"ZKSCAN7",1.60338001285935e-58,0.000490661285491346
"CRLF1",3.24208845833809e-43,1.7142191079037e-08
"KNTC1",6.31647690476705e-73,2.39566970208453e-09
"ABCB8",2.19780326107815e-119,0.00402748957710536
"EPPIN",1.122400529186e-288,0.999999999999475
"SMAD9",2.47907378639564e-108,0.605059086730269
"RFX1",7.45460222859105e-126,0.618517823686821
"SYN3",9.64778305773824e-244,0.245382711332712
"OPHN1",1.47462081647877e-124,0.639668911753934
"DAPK2",7.35414743641296e-90,4.53615349289288e-19
"SERPINA6",3.8829940590178e-98,0.297898234115653
"GRP",2.67086536118071e-40,0.496519412513796
"CDH15",5.1279845747132e-71,0.000252971577777479
"EXTL1",4.04744513926086e-137,0.01374097592708
"SHC3",1.24841546160638e-65,6.25753198717626e-05
"CALCRL",1.10656974364981e-58,2.84797922975622e-14
"IFI16",8.09473363086099e-125,0.90538435627169
"MSI1",4.94833290031731e-106,0.775037937542833
"LIPF",1.13070327769518e-177,0.646469207280629
"GALNS",3.9396984302407e-102,0.274216848646857
"CXCL6",3.3009325208167e-29,0.359098924590355
"CCR7",2.11679275409691e-53,0.036993166202959
"CARTPT",5.89983739924099e-248,0.260846166284571
"IL2RA",2.91010557534382e-47,0.00104456108835681
"PON1",8.92599649454719e-184,0.24792652794453
"PRLR",1.75871039275489e-75,0.0546971423579828
"PDK3",2.31714457664994e-68,0.00476280959836235
"LGI1",1.18551559301019e-288,0.974036664667526
"APCS",2.71077233439873e-198,0.525992119520696
"PEX10",2.69516848415213e-88,0.00185726672271512
"COX6A2",1.2133076579751e-247,0.0946426858950683
"SLCO1B3",3.45632105422099e-30,0.0211896094718811
"GNAL",3.63448265791562e-73,0.962093464330142
"OPA3",1.21796282954041e-105,0.184902237441606
"PRM1",6.04469487388834e-163,0.0966154789657097
"SOCS3",2.6858162159114e-74,3.45267249935265e-12
"PTGDR2",1.26146846607996e-70,0.013501388939302
"MAP3K10",1.43522738109271e-113,0.538457106460536
"KIF14",2.60577408296699e-47,9.86737624393899e-12
"XCL1",3.62868192907429e-133,0.136877080002328
"REN",2.1855871211029e-138,0.829089665123725
"CPLX2",6.01016897232958e-218,0.423477142400169
"PIK3CG",1.09061474052912e-38,0.172076607151631
"FOLR3",3.10140971739243e-36,2.34603856100512e-08
"MYF6",4.72138396329672e-118,0.214322966787119
"ZIC1",1.94778490773322e-34,0.0169616354397346
"DUSP8",3.26205336859463e-75,7.0860638127782e-11
"HSPB3",5.05601851518182e-36,0.000670133540113293
"FOXF2",3.28312645877449e-68,1.54872045806493e-08
"SCGB2A2",7.05035250310164e-84,0.12702023128717
"CFP",1.25541051359428e-72,5.78119754416942e-16
"SCN2A",2.21021325148632e-142,0.0317770166465232
"BDNF",1.22284383631795e-29,8.87172044869141e-23
"G3BP2",1.52757905666679e-51,0.824125614697897
"CACNG3",8.37808611331155e-186,0.369315788451627
"ANK3",8.43738087419204e-109,0.413910663268611
"SERPINA7",6.46508005271287e-209,0.536092433803617
"CDX2",1.05344115071997e-61,0.213371590325784
"PDE3A",1.38203244297102e-202,0.744829416645573
"PF4",3.27392424594438e-39,4.24959255649949e-10
"RARRES1",1.30505597940189e-60,0.0156660770133225
"TNNI2",1.426284614533e-67,0.000446495056228862
"MYBPC2",4.38953051772097e-124,0.0350693788521085
"DGKG",1.49898528308373e-63,0.16881794315069
"SLC1A1",6.08440089406052e-27,1.6468163639235e-05
"GDF1",2.97324855728874e-154,0.167870111909097
"CD19",2.29168030047637e-44,0.000142558529470721
"LGALS7",1.4364794730929e-27,0.0364928339537036
"NPFF",4.17770592002842e-65,0.390354520316374
"ZNF536",1.97765351909159e-123,0.193100383798572
"FGF9",2.22765517916942e-36,0.283712202997469
"SMCP",3.39547959803905e-120,0.43416513930561
"CCL13",2.29433432181424e-68,0.00696930718588755
"LRRTM2",5.28079399018253e-53,6.19733525498982e-06
"TIAM1",8.61116286816194e-67,0.0275613013483425
"NR0B2",1.51233135013518e-55,0.0286708074263622
"ABL2",2.20594594396707e-73,0.308283731733464
"FER",3.7468357269644e-92,0.0238448975964592
"TCL1B",1.15463784149764e-288,0.982496650395742
"ASAP2",5.44218881904694e-100,3.75931284291943e-06
"ZNF205",9.71514073953416e-124,5.66698890933018e-06
"CNGA1",5.29216513289572e-61,1.30727545874788e-05
"NOX1",4.52099833349142e-34,0.061842943957873
"RORC",3.62095549230908e-68,0.00147498321775024
"IGSF6",1.14937173371814e-72,0.532897206915448
"SERPINB7",1.74363035924231e-60,0.0857467572596172
"GCG",7.1703736749347e-21,0.144472033563417
"ANGPTL7",2.74343272837202e-54,0.010235470244042
"CYP26A1",1.61491266528988e-52,1.88524274331625e-05
"TRPC3",2.78240885713447e-151,0.00800985200364275
"MLANA",1.1236234651558e-288,0.999714593358204
"ZNF143",1.122400529186e-288,0.999999999999475
"F2RL1",1.53465909867002e-38,0.000681326076559154
"CDX1",7.40922843188116e-84,0.290519633843297
"TBC1D9B",1.32277781992015e-157,0.0012016551411283
"HAS2",2.81502773108332e-38,0.00262478099156912
"MPPED1",3.81489378518082e-159,0.394632930163024
"S1PR4",3.45287424547925e-115,3.23600092845797e-07
"TCTN2",1.21933740840886e-112,0.785177258353078
"EPYC",2.67040555674402e-30,0.000162034822596517
"LIN7A",4.45224812690734e-51,1.50296324496035e-06
"COMMD4",7.6565554139879e-118,0.0112582982664882
"SEMG1",1.122400529186e-288,0.999999999999475
"RORB",3.80361543027215e-119,0.266536418037939
"PDE1B",3.60143075882328e-120,0.514104009543777
"CELA1",1.37322552933802e-65,0.00822979171431292
"MASP1",2.43879144506092e-159,0.210777314692022
"DBH",2.95326824268361e-116,0.364424343550788
"TBCCD1",2.9825903582451e-119,0.0928698566628774
"PTPA",2.55830897402899e-145,0.399793062518835
"NDRG2",1.10984323844204e-99,8.96300052927932e-21
"RHO",3.03783921950615e-162,0.0419931211542797
"GABRA5",1.43716993859948e-288,0.945230235837004
"DIO1",5.0183017251207e-35,7.87118922633411e-09
"WNT2B",1.0861500809388e-72,0.0054390342960838
"AJAP1",1.60011533368434e-146,0.0254889674232095
"MT1H",1.4221028734436e-107,8.86263139152038e-06
"DHRS2",2.03191287121726e-82,0.0623853738722377
"BMX",1.67502202660699e-43,1.96490934571068e-06
"ACSBG1",7.03886630144388e-143,0.0889660181232202
"TNFRSF6B",5.84415346514234e-78,0.16208308771354
"EEF1AKNMT",6.65661609211377e-101,0.0937861238039045
"AKR7A3",2.14748881483086e-100,1.48695184244299e-10
"PLXNC1",1.52967673534345e-38,0.312699880457345
"TLE3",7.09552364336271e-101,0.0345222570161324
"CDK17",3.37438865813055e-34,0.00331845251573972
"NOVA2",1.28105649996308e-171,0.216210164927294
"FAM30A",8.25085004420121e-44,0.0607311192051807
"TRPM1",1.16215956287439e-288,0.97923412962269
"LTC4S",1.02982998953596e-82,6.16453413071026e-09
"LDB2",5.91984589204318e-92,2.16559502856758e-27
"LRRC6",1.04680250358112e-69,0.713521493207407
"XPNPEP2",3.50347028790875e-79,0.801318960883862
"CD5",2.47554474390168e-106,0.28646056242608
"LAG3",7.5424137415895e-49,0.0766943858760418
"SUN1",1.50288840209908e-49,0.093919173532293
"CD36",7.02182097885685e-66,4.70103975926918e-19
"NAPA",3.45470559369252e-79,0.224550125609452
"FHIT",5.93195334507871e-67,0.00022624921901937
"ITGA2B",3.93048460662798e-61,0.00948121361170729
"HINFP",4.47139835733169e-124,0.000222484481931481
"FMO3",1.4938112314059e-75,1.46900817256032e-08
"COA1",3.6073821650087e-63,1.19830557487069e-09
"OCA2",9.3557650680912e-109,0.521947549173497
"RCC1",1.77378200714836e-89,6.99694495677177e-19
"MIS18BP1",1.00331118569221e-49,0.172353170623223
"ETV1",1.00426503436762e-37,0.203078244321127
"INSM1",4.74374511036824e-90,0.218888170717797
"PML",9.38300391292728e-136,0.0302275122582851
"CYP24A1",7.32699280428384e-39,0.000175325188883544
"UGT2B4",1.69409399756203e-47,0.000256669763437396
"SUPT3H",2.33798208647734e-119,7.62874886398537e-09
"ZSCAN12",9.6719935252155e-114,7.26195779752034e-06
"CD70",3.15833152750897e-102,0.000416963615015544
"PIP",1.70019612986055e-36,0.0818184453851725
"SIX2",6.81288840828587e-50,1.3758897509417e-06
"AIM2",1.99389313014874e-51,7.06224552656423e-05
"CYP4F3",6.2971965019409e-56,0.247664488007529
"AMH",1.26026310784207e-106,0.366532236905705
"CDH16",1.06431892491443e-55,0.16006993925434
"RGS9",6.90944645230095e-65,5.50998017499328e-12
"SIGLEC6",5.55436201025251e-54,0.000230887713942943
"GTF2A1",3.87154333853224e-100,0.521141855738535
"MGAM",4.50525802142041e-27,1.40294932090085e-08
"CYTH3",8.83826481424861e-64,0.725843790317564
"TBXT",2.57972406338491e-89,0.000107348212511913
"GABRR1",2.69622640610706e-160,0.284578808402204
"RIBC2",7.79005815685212e-60,0.241201940795917
"ABAT",4.16115180262205e-70,0.00470911749945823
"TRPC6",1.34634032685313e-49,8.31341901308609e-16
"SLC26A4",2.26495034419828e-38,0.154751351425058
"RAB30",2.11607379549019e-85,0.0126252734377506
"DPF1",1.02168975621491e-104,0.391138749181761
"SMARCB1",2.83288929680857e-269,0.514707996194604
"CHRNA5",9.09004069027839e-67,0.0767625332098384
"GRIN2A",8.46393508788566e-91,0.240105956311812
"SLC2A2",1.122400529186e-288,0.999999999999475
"XIAP",2.0003129187453e-60,0.0304521793855364
"MRAS",6.55364946661483e-85,0.00622485656641905
"CYP4F12",4.08708631364854e-64,0.240770579195568
"GLB1L",6.06936155982423e-102,0.644271141621473
"KLKB1",3.80268598632007e-97,0.959441771757687
"SMARCA2",3.4747349833028e-126,6.50900619276467e-10
"CD28",4.76804283001006e-40,0.0228654868893016
"SYCP2",1.31711747419352e-53,0.0497774883319144
"PPEF1",2.22936492292344e-66,0.00041733795961626
"INSL4",3.33950299463258e-52,0.207996521678973
"NUP155",1.75907641171591e-91,3.55057109162986e-07
"KLHL24",1.11678981638694e-107,0.621009868271278
"TAC1",3.65169110440615e-20,0.00693883054906197
"THUMPD1",1.03315902646097e-130,0.000881865371628369
"CLUL1",4.76446385526777e-53,0.000920868569896793
"ZNF702P",2.08750779869874e-71,0.0016764485896403
"MIA",3.18517973528463e-44,0.0001140657686304
"AKR1B10",4.32398407112255e-27,1.17888625422014e-05
"OPRL1",1.26121120407206e-157,0.545310311948436
"GUSBP14",2.99952639481136e-75,0.00135125786509508
